Month-Year,Stock Name,Week,Percentage Change
Jun-2023,BHEL.NS,24,0.23364485981308744
Jun-2023,BHEL.NS,25,1.1072261072261105
Jun-2023,BHEL.NS,26,-3.0910131654264323
Mar-2023,BIGBLOC.NS,13,-2.184557438794731
Mar-2023,BIGBLOC.NS,14,2.7766599597585535
Apr-2023,BIGBLOC.NS,15,2.420330778539734
Apr-2023,BIGBLOC.NS,16,5.462519936204142
Apr-2023,BIGBLOC.NS,17,-3.5727577223669393
Apr-2023,BIGBLOC.NS,18,1.8461538461538505
May-2023,BIGBLOC.NS,19,-2.5494672754946683
May-2023,BIGBLOC.NS,20,14.512471655328788
May-2023,BIGBLOC.NS,21,15.65246788370521
May-2023,BIGBLOC.NS,22,-5.800464037122969
May-2023,BIGBLOC.NS,23,0.15713387806411064
Jun-2023,BIGBLOC.NS,23,5.07836990595611
Jun-2023,BIGBLOC.NS,24,-0.9400705052878933
Jun-2023,BIGBLOC.NS,25,-3.9762611275964326
Jun-2023,BIGBLOC.NS,26,-3.811589711806635
Mar-2023,BIKAJI.NS,13,-1.6375211988100828
Mar-2023,BIKAJI.NS,14,4.165107509858659
Apr-2023,BIKAJI.NS,15,-0.04190061174894106
Apr-2023,BIKAJI.NS,16,1.289772727272733
Apr-2023,BIKAJI.NS,17,1.96351871478774
Apr-2023,BIKAJI.NS,18,2.583349313755036
May-2023,BIKAJI.NS,19,-0.466100559856422
May-2023,BIKAJI.NS,20,0.013444112822982583
May-2023,BIKAJI.NS,21,3.7389751636816166
May-2023,BIKAJI.NS,22,-2.0708204940721804
May-2023,BIKAJI.NS,23,0.5141727092946575
Jun-2023,BIKAJI.NS,23,0.07869884575026531
Jun-2023,BIKAJI.NS,24,4.02728584546767
Jun-2023,BIKAJI.NS,25,-1.1831462030665163
Jun-2023,BIKAJI.NS,26,2.7938342967244756
Mar-2023,BIL.NS,13,-1.605044425336763
Mar-2023,BIL.NS,14,4.56226880394575
Apr-2023,BIL.NS,15,11.124401913875612
Apr-2023,BIL.NS,16,0.5261700360011015
Apr-2023,BIL.NS,17,2.5373555117000284
Apr-2023,BIL.NS,18,-0.7893304300489867
May-2023,BIL.NS,19,-0.3531649008421655
May-2023,BIL.NS,20,-0.13583265417006246
May-2023,BIL.NS,21,-1.356213672848058
May-2023,BIL.NS,22,-2.4112347641759317
May-2023,BIL.NS,23,12.730854469342523
Jun-2023,BIL.NS,23,-5.8063148972239835
Jun-2023,BIL.NS,24,-1.684460260972722
Jun-2023,BIL.NS,25,6.76765208893232
Jun-2023,BIL.NS,26,-0.7702763932940593
Mar-2023,BINANIIND.NS,13,4.94590417310665
Mar-2023,BINANIIND.NS,14,-14.108527131782948
Apr-2023,BINANIIND.NS,15,-2.4667931688804634
Apr-2023,BINANIIND.NS,16,-14.110429447852757
Apr-2023,BINANIIND.NS,17,-0.7518796992481133
Apr-2023,BINANIIND.NS,18,2.6506024096385574
May-2023,BINANIIND.NS,19,8.5995085995086
May-2023,BINANIIND.NS,20,0.4310344827586268
May-2023,BINANIIND.NS,21,10.199556541019957
May-2023,BINANIIND.NS,22,-3.594080338266376
May-2023,BINANIIND.NS,23,-1.1261261261261262
Jun-2023,BINANIIND.NS,23,0.0
Jun-2023,BINANIIND.NS,24,-4.1189931350114515
Jun-2023,BINANIIND.NS,25,-3.960396039603964
Jun-2023,BINANIIND.NS,26,-3.896103896103896
Mar-2023,BIOCON.NS,13,-4.009661835748798
Mar-2023,BIOCON.NS,14,-0.14517299782241053
Apr-2023,BIOCON.NS,15,3.0809648913303165
Apr-2023,BIOCON.NS,16,3.9907192575406008
Apr-2023,BIOCON.NS,17,2.1879883902656867
Apr-2023,BIOCON.NS,18,3.057832927099493
May-2023,BIOCON.NS,19,1.6534114692339845
May-2023,BIOCON.NS,20,0.3274662300450196
May-2023,BIOCON.NS,21,-2.500504133897959
May-2023,BIOCON.NS,22,-0.4158868787689749
May-2023,BIOCON.NS,23,1.3013840115678486
Jun-2023,BIOCON.NS,23,-2.0587036282103592
Jun-2023,BIOCON.NS,24,-0.12427506213753578
Jun-2023,BIOCON.NS,25,2.425763278962782
Jun-2023,BIOCON.NS,26,-3.246885848478656
Mar-2023,BIOFILCHEM.NS,13,-0.4756242568370886
Mar-2023,BIOFILCHEM.NS,14,2.7295285359801524
Apr-2023,BIOFILCHEM.NS,15,5.5819477434679365
Apr-2023,BIOFILCHEM.NS,16,1.4806378132118418
Apr-2023,BIOFILCHEM.NS,17,1.8161180476731085
Apr-2023,BIOFILCHEM.NS,18,3.7246049661399683
May-2023,BIOFILCHEM.NS,19,-1.886792452830176
May-2023,BIOFILCHEM.NS,20,-0.6681514476614636
May-2023,BIOFILCHEM.NS,21,0.11389521640092087
May-2023,BIOFILCHEM.NS,22,1.393728222996519
May-2023,BIOFILCHEM.NS,23,2.4110218140068986
Jun-2023,BIOFILCHEM.NS,23,-0.792751981879958
Jun-2023,BIOFILCHEM.NS,24,0.5649717514124294
Jun-2023,BIOFILCHEM.NS,25,0.671140939597309
Jun-2023,BIOFILCHEM.NS,26,-0.789177001127399
Mar-2023,BIRLACABLE.NS,13,-1.7016224772457393
Mar-2023,BIRLACABLE.NS,14,-0.08019246190858743
Apr-2023,BIRLACABLE.NS,15,4.986149584487544
Apr-2023,BIRLACABLE.NS,16,-1.3508442776735545
Apr-2023,BIRLACABLE.NS,17,-1.2643678160919583
Apr-2023,BIRLACABLE.NS,18,2.786377708978346
May-2023,BIRLACABLE.NS,19,10.157618213660244
May-2023,BIRLACABLE.NS,20,-3.1633311814073632
May-2023,BIRLACABLE.NS,21,11.592271818787479
May-2023,BIRLACABLE.NS,22,-1.8730779983226136
May-2023,BIRLACABLE.NS,23,-2.574146614437602
Jun-2023,BIRLACABLE.NS,23,0.3878116343490242
Jun-2023,BIRLACABLE.NS,24,-4.318848307118114
Jun-2023,BIRLACABLE.NS,25,-1.1567061415588116
Jun-2023,BIRLACABLE.NS,26,-2.990224266820021
Mar-2023,BIRLACORPN.NS,13,0.4404813064030966
Mar-2023,BIRLACORPN.NS,14,-1.2260748959778034
Apr-2023,BIRLACORPN.NS,15,1.1870247798260514
Apr-2023,BIRLACORPN.NS,16,1.3321009134406263
Apr-2023,BIRLACORPN.NS,17,-1.6601773739995698
Apr-2023,BIRLACORPN.NS,18,0.27899343544857275
May-2023,BIRLACORPN.NS,19,6.595976073953233
May-2023,BIRLACORPN.NS,20,1.727036527586727
May-2023,BIRLACORPN.NS,21,-1.2598110283457504
May-2023,BIRLACORPN.NS,22,2.3973644196654815
May-2023,BIRLACORPN.NS,23,9.884832148983083
Jun-2023,BIRLACORPN.NS,23,1.2558869701726925
Jun-2023,BIRLACORPN.NS,24,-0.7728565968831064
Jun-2023,BIRLACORPN.NS,25,1.2621892017392076
Jun-2023,BIRLACORPN.NS,26,2.6640975160222804
Mar-2023,BIRLAMONEY.NS,13,-2.700000000000003
Mar-2023,BIRLAMONEY.NS,14,-2.7748132337246623
Apr-2023,BIRLAMONEY.NS,15,6.304347826086953
Apr-2023,BIRLAMONEY.NS,16,1.8967334035827157
Apr-2023,BIRLAMONEY.NS,17,3.535353535353535
Apr-2023,BIRLAMONEY.NS,18,4.044489383215369
May-2023,BIRLAMONEY.NS,19,0.49261083743842365
May-2023,BIRLAMONEY.NS,20,-0.3842459173871196
May-2023,BIRLAMONEY.NS,21,-2.0231213872832314
May-2023,BIRLAMONEY.NS,22,-1.285855588526209
May-2023,BIRLAMONEY.NS,23,0.0
Jun-2023,BIRLAMONEY.NS,23,-0.09643201542913069
Jun-2023,BIRLAMONEY.NS,24,7.915057915057918
Jun-2023,BIRLAMONEY.NS,25,-0.9683098591549246
Jun-2023,BIRLAMONEY.NS,26,-2.3601398601398627
Mar-2023,BIRLATYRE.NS,13,0.0
Mar-2023,BIRLATYRE.NS,14,0.0
Apr-2023,BIRLATYRE.NS,15,0.0
Apr-2023,BIRLATYRE.NS,16,0.0
Apr-2023,BIRLATYRE.NS,17,0.0
Apr-2023,BIRLATYRE.NS,18,0.0
May-2023,BIRLATYRE.NS,19,14.285714285714276
May-2023,BIRLATYRE.NS,20,-1.0869565217391266
May-2023,BIRLATYRE.NS,21,-3.296703296703285
May-2023,BIRLATYRE.NS,22,3.4883720930232642
May-2023,BIRLATYRE.NS,23,3.370786516853921
Jun-2023,BIRLATYRE.NS,23,0.0
Jun-2023,BIRLATYRE.NS,24,1.1235955056179736
Jun-2023,BIRLATYRE.NS,25,2.2727272727272645
Jun-2023,BIRLATYRE.NS,26,-2.19780219780219
Mar-2023,BKMINDST.NS,13,5.882352941176476
Mar-2023,BKMINDST.NS,14,-5.882352941176463
Apr-2023,BKMINDST.NS,15,11.764705882352938
Apr-2023,BKMINDST.NS,16,10.000000000000009
Apr-2023,BKMINDST.NS,17,0.0
Apr-2023,BKMINDST.NS,18,0.0
May-2023,BKMINDST.NS,19,0.0
May-2023,BKMINDST.NS,20,0.0
May-2023,BKMINDST.NS,21,0.0
May-2023,BKMINDST.NS,22,0.0
May-2023,BKMINDST.NS,23,0.0
Jun-2023,BKMINDST.NS,23,6.249999999999992
Jun-2023,BKMINDST.NS,24,5.555555555555548
Jun-2023,BKMINDST.NS,25,-5.55555555555556
Jun-2023,BKMINDST.NS,26,-5.882352941176463
Apr-2023,BLAL.NS,17,-9.73775903172565
Apr-2023,BLAL.NS,18,-11.69803250641575
May-2023,BLAL.NS,19,-10.870089178115201
May-2023,BLAL.NS,20,-6.951423785594633
May-2023,BLAL.NS,21,-2.0654044750430423
May-2023,BLAL.NS,22,-5.672082717872966
May-2023,BLAL.NS,23,-3.0503144654088015
Jun-2023,BLAL.NS,23,-1.9218651543793215
Jun-2023,BLAL.NS,24,-5.964912280701751
Jun-2023,BLAL.NS,25,4.562478719782102
Jun-2023,BLAL.NS,26,0.030571690614480555
Mar-2023,BLBLIMITED.NS,13,-0.22075055187636716
Mar-2023,BLBLIMITED.NS,14,-5.84415584415585
Apr-2023,BLBLIMITED.NS,15,0.44843049327353307
Apr-2023,BLBLIMITED.NS,16,3.160270880361187
Apr-2023,BLBLIMITED.NS,17,0.6564551422319412
Apr-2023,BLBLIMITED.NS,18,-0.2188183807439856
May-2023,BLBLIMITED.NS,19,-0.8810572687224639
May-2023,BLBLIMITED.NS,20,-2.8953229398663636
May-2023,BLBLIMITED.NS,21,-7.85219399538106
May-2023,BLBLIMITED.NS,22,-1.8087855297157693
May-2023,BLBLIMITED.NS,23,-0.2638522427440671
Jun-2023,BLBLIMITED.NS,23,0.0
Jun-2023,BLBLIMITED.NS,24,-1.0526315789473648
Jun-2023,BLBLIMITED.NS,25,-0.7832898172323686
Jun-2023,BLBLIMITED.NS,26,0.0
Mar-2023,BLISSGVS.NS,13,-1.6304347826086802
Mar-2023,BLISSGVS.NS,14,-0.5590496156533773
Apr-2023,BLISSGVS.NS,15,1.9217570350034396
Apr-2023,BLISSGVS.NS,16,0.33715441672285906
Apr-2023,BLISSGVS.NS,17,2.6387009472259653
Apr-2023,BLISSGVS.NS,18,-1.7329910141206784
May-2023,BLISSGVS.NS,19,-1.4304291287386326
May-2023,BLISSGVS.NS,20,0.13183915622941136
May-2023,BLISSGVS.NS,21,-2.0120724346076457
May-2023,BLISSGVS.NS,22,-0.2754820936638962
May-2023,BLISSGVS.NS,23,-0.3424657534246575
Jun-2023,BLISSGVS.NS,23,1.0366275051831375
Jun-2023,BLISSGVS.NS,24,-0.3382949932341001
Jun-2023,BLISSGVS.NS,25,7.273918741808647
Jun-2023,BLISSGVS.NS,26,-2.1978021978022113
Mar-2023,BLKASHYAP.NS,13,0.0
Mar-2023,BLKASHYAP.NS,14,6.164383561643838
Apr-2023,BLKASHYAP.NS,15,4.582651391162025
Apr-2023,BLKASHYAP.NS,16,9.969325153374232
Apr-2023,BLKASHYAP.NS,17,-0.278164116828933
Apr-2023,BLKASHYAP.NS,18,8.876560332871021
May-2023,BLKASHYAP.NS,19,-2.143757881462803
May-2023,BLKASHYAP.NS,20,1.005025125628155
May-2023,BLKASHYAP.NS,21,1.8337408312958436
May-2023,BLKASHYAP.NS,22,-3.571428571428571
May-2023,BLKASHYAP.NS,23,-2.8132992327365764
Jun-2023,BLKASHYAP.NS,23,-1.1889035667107075
Jun-2023,BLKASHYAP.NS,24,4.7306176084099985
Jun-2023,BLKASHYAP.NS,25,7.5
Jun-2023,BLKASHYAP.NS,26,2.5700934579439285
Mar-2023,BLS.NS,13,-1.6704143912624443
Mar-2023,BLS.NS,14,9.735099337748338
Apr-2023,BLS.NS,15,0.21128886205855377
Apr-2023,BLS.NS,16,3.4420832086201734
Apr-2023,BLS.NS,17,6.326469710534164
Apr-2023,BLS.NS,18,-0.938707896189944
May-2023,BLS.NS,19,-3.194444444444444
May-2023,BLS.NS,20,8.925476603119595
May-2023,BLS.NS,21,-7.158062799361371
May-2023,BLS.NS,22,1.4747589336358446
May-2023,BLS.NS,23,1.077050538525263
Jun-2023,BLS.NS,23,0.707482993197285
Jun-2023,BLS.NS,24,-3.9252336448598104
Jun-2023,BLS.NS,25,10.370575221238937
Jun-2023,BLS.NS,26,-0.410151243270962
Mar-2023,BLUECHIP.NS,13,0.0
Mar-2023,BLUECHIP.NS,14,0.0
Apr-2023,BLUECHIP.NS,15,0.0
Apr-2023,BLUECHIP.NS,16,0.0
Apr-2023,BLUECHIP.NS,17,0.0
Apr-2023,BLUECHIP.NS,18,0.0
May-2023,BLUECHIP.NS,19,0.0
May-2023,BLUECHIP.NS,20,0.0
May-2023,BLUECHIP.NS,21,0.0
May-2023,BLUECHIP.NS,22,0.0
May-2023,BLUECHIP.NS,23,0.0
Jun-2023,BLUECHIP.NS,23,0.0
Jun-2023,BLUECHIP.NS,24,0.0
Jun-2023,BLUECHIP.NS,25,0.0
Jun-2023,BLUECHIP.NS,26,44.44444444444445
Mar-2023,BLUECOAST.NS,13,0.0
Mar-2023,BLUECOAST.NS,14,0.0
Apr-2023,BLUECOAST.NS,15,0.0
Apr-2023,BLUECOAST.NS,16,0.0
Apr-2023,BLUECOAST.NS,17,0.0
Apr-2023,BLUECOAST.NS,18,0.0
May-2023,BLUECOAST.NS,19,0.0
May-2023,BLUECOAST.NS,20,0.0
May-2023,BLUECOAST.NS,21,0.0
May-2023,BLUECOAST.NS,22,0.0
May-2023,BLUECOAST.NS,23,0.0
Jun-2023,BLUECOAST.NS,23,0.0
Jun-2023,BLUECOAST.NS,24,-9.090909090909086
Jun-2023,BLUECOAST.NS,25,8.333333333333332
Jun-2023,BLUECOAST.NS,26,10.400000000000006
Mar-2023,BLUEDART.NS,13,-0.25794934366222555
Mar-2023,BLUEDART.NS,14,2.349123197179725
Apr-2023,BLUEDART.NS,15,1.6262871725684962
Apr-2023,BLUEDART.NS,16,-5.3709431124960245
Apr-2023,BLUEDART.NS,17,-0.6574431663124468
Apr-2023,BLUEDART.NS,18,-0.5157530748428072
May-2023,BLUEDART.NS,19,-3.1200882854563146
May-2023,BLUEDART.NS,20,3.510864037318272
May-2023,BLUEDART.NS,21,2.176500882251127
May-2023,BLUEDART.NS,22,0.03858309731971209
May-2023,BLUEDART.NS,23,2.2171511126798746
Jun-2023,BLUEDART.NS,23,0.6058164827197352
Jun-2023,BLUEDART.NS,24,4.796419013635775
Jun-2023,BLUEDART.NS,25,-0.5722159060963582
Jun-2023,BLUEDART.NS,26,9.022839014268753
Mar-2023,BLUESTARCO.NS,13,-1.7359725985941654
Mar-2023,BLUESTARCO.NS,14,-1.8977977579240766
Apr-2023,BLUESTARCO.NS,15,3.9240834678349117
Apr-2023,BLUESTARCO.NS,16,3.7433305646671147
Apr-2023,BLUESTARCO.NS,17,-1.1616728088447275
Apr-2023,BLUESTARCO.NS,18,-2.3460178392357594
May-2023,BLUESTARCO.NS,19,-1.881228668941976
May-2023,BLUESTARCO.NS,20,-0.6758272574313026
May-2023,BLUESTARCO.NS,21,-1.7255626987128379
May-2023,BLUESTARCO.NS,22,3.4961468721668267
May-2023,BLUESTARCO.NS,23,-1.9955684243437528
Jun-2023,BLUESTARCO.NS,23,-0.17313019390581716
Jun-2023,BLUESTARCO.NS,24,1.1697772843960401
Jun-2023,BLUESTARCO.NS,25,2.7417318180597086
Jun-2023,BLUESTARCO.NS,26,3.048780487804878
Mar-2023,BODALCHEM.NS,13,-3.583333333333331
Mar-2023,BODALCHEM.NS,14,2.1238938053097396
Apr-2023,BODALCHEM.NS,15,2.6186579378068764
Apr-2023,BODALCHEM.NS,16,-1.2820512820512735
Apr-2023,BODALCHEM.NS,17,3.252647503782157
Apr-2023,BODALCHEM.NS,18,4.160475482912329
May-2023,BODALCHEM.NS,19,-2.1708683473389514
May-2023,BODALCHEM.NS,20,-1.3678905687545035
May-2023,BODALCHEM.NS,21,-1.1029411764705883
May-2023,BODALCHEM.NS,22,-0.07507507507507082
May-2023,BODALCHEM.NS,23,-4.9853372434017675
Jun-2023,BODALCHEM.NS,23,1.1618900077459333
Jun-2023,BODALCHEM.NS,24,0.45045045045046755
Jun-2023,BODALCHEM.NS,25,12.00596569724086
Jun-2023,BODALCHEM.NS,26,-5.128205128205117
Mar-2023,BOHRAIND.NS,13,-3.666841278156103
Mar-2023,BOHRAIND.NS,14,-13.142857142857142
Apr-2023,BOHRAIND.NS,15,10.180055401662042
Apr-2023,BOHRAIND.NS,16,15.619047619047615
Apr-2023,BOHRAIND.NS,17,7.583682008368202
Apr-2023,BOHRAIND.NS,18,-1.9912578921806672
May-2023,BOHRAIND.NS,19,-2.7777777777777777
May-2023,BOHRAIND.NS,20,1.2873326467559219
May-2023,BOHRAIND.NS,21,-8.917197452229306
May-2023,BOHRAIND.NS,22,12.07093821510297
May-2023,BOHRAIND.NS,23,-4.306220095693777
Jun-2023,BOHRAIND.NS,23,2.1831735889243844
Jun-2023,BOHRAIND.NS,24,-5.511811023622047
Jun-2023,BOHRAIND.NS,25,-9.71459934138309
Jun-2023,BOHRAIND.NS,26,-2.6737967914438503
Mar-2023,BOMDYEING.NS,13,-2.4691358024691357
Mar-2023,BOMDYEING.NS,14,2.4368231046931434
Apr-2023,BOMDYEING.NS,15,7.730673316708227
Apr-2023,BOMDYEING.NS,16,11.908177905308461
Apr-2023,BOMDYEING.NS,17,-2.2850270595309747
Apr-2023,BOMDYEING.NS,18,12.507626601586333
May-2023,BOMDYEING.NS,19,-11.12322791712105
May-2023,BOMDYEING.NS,20,-1.1813349084465445
May-2023,BOMDYEING.NS,21,-4.1763341067285475
May-2023,BOMDYEING.NS,22,-2.0769700671960765
May-2023,BOMDYEING.NS,23,2.9120198265179607
Jun-2023,BOMDYEING.NS,23,0.4784688995215379
Jun-2023,BOMDYEING.NS,24,5.97279716144293
Jun-2023,BOMDYEING.NS,25,9.988901220865705
Jun-2023,BOMDYEING.NS,26,2.7663934426229537
Mar-2023,BOROLTD.NS,13,-1.5855743820923258
Mar-2023,BOROLTD.NS,14,4.83896811408427
Apr-2023,BOROLTD.NS,15,13.603782217477494
Apr-2023,BOROLTD.NS,16,-1.0605859737504972
Apr-2023,BOROLTD.NS,17,6.633390253513727
Apr-2023,BOROLTD.NS,18,-0.6256133464180597
May-2023,BOROLTD.NS,19,1.6942909760589264
May-2023,BOROLTD.NS,20,-1.1549925484351797
May-2023,BOROLTD.NS,21,2.0233366434955253
May-2023,BOROLTD.NS,22,-5.305329610295016
May-2023,BOROLTD.NS,23,4.656620553359675
Jun-2023,BOROLTD.NS,23,0.7893792608539676
Jun-2023,BOROLTD.NS,24,2.415978949886369
Jun-2023,BOROLTD.NS,25,0.45747800586509996
Jun-2023,BOROLTD.NS,26,0.9053497942386884
Mar-2023,BORORENEW.NS,13,-1.9894809055568234
Mar-2023,BORORENEW.NS,14,1.5447355412753336
Apr-2023,BORORENEW.NS,15,6.904761904761905
Apr-2023,BORORENEW.NS,16,1.3085399449035786
Apr-2023,BORORENEW.NS,17,12.170203210957672
Apr-2023,BORORENEW.NS,18,-2.96879446077966
May-2023,BORORENEW.NS,19,-0.029140359397761488
May-2023,BORORENEW.NS,20,-2.417327402823438
May-2023,BORORENEW.NS,21,2.985527780589009
May-2023,BORORENEW.NS,22,0.983187493855067
May-2023,BORORENEW.NS,23,5.266711681296413
Jun-2023,BORORENEW.NS,23,-0.7222891008426874
Jun-2023,BORORENEW.NS,24,-0.34278302760793455
Jun-2023,BORORENEW.NS,25,-1.1941412445190953
Jun-2023,BORORENEW.NS,26,-5.220956719817763
Mar-2023,BOSCHLTD.NS,13,0.13485060614941657
Mar-2023,BOSCHLTD.NS,14,5.604941704353721
Apr-2023,BOSCHLTD.NS,15,-3.2892959594530278
Apr-2023,BOSCHLTD.NS,16,1.9643743124015793
Apr-2023,BOSCHLTD.NS,17,-0.6261516955075932
Apr-2023,BOSCHLTD.NS,18,3.4149843984806716
May-2023,BOSCHLTD.NS,19,-2.391366935544975
May-2023,BOSCHLTD.NS,20,-1.7261601157850426
May-2023,BOSCHLTD.NS,21,-1.7933803282013339
May-2023,BOSCHLTD.NS,22,0.5921339125447419
May-2023,BOSCHLTD.NS,23,1.48885002186271
Jun-2023,BOSCHLTD.NS,23,0.8009891409525858
Jun-2023,BOSCHLTD.NS,24,-0.6053733842359181
Jun-2023,BOSCHLTD.NS,25,0.004474908922453423
Jun-2023,BOSCHLTD.NS,26,-1.724847838595417
Mar-2023,BPCL.NS,13,-0.8468494330414942
Mar-2023,BPCL.NS,14,-0.15948963317384698
Apr-2023,BPCL.NS,15,0.6213062585240223
Apr-2023,BPCL.NS,16,-1.0571768910065549
Apr-2023,BPCL.NS,17,3.1277926720285967
Apr-2023,BPCL.NS,18,2.9953917050691343
May-2023,BPCL.NS,19,1.204652450844632
May-2023,BPCL.NS,20,-1.5773728583084068
May-2023,BPCL.NS,21,0.9243697478991628
May-2023,BPCL.NS,22,0.7466814159292003
May-2023,BPCL.NS,23,0.49764998617639244
Jun-2023,BPCL.NS,23,-1.2343985735838705
Jun-2023,BPCL.NS,24,0.7427130044842986
Jun-2023,BPCL.NS,25,1.3857123637831386
Jun-2023,BPCL.NS,26,-4.042695130086718
Mar-2023,BPL.NS,13,-2.463503649635026
Mar-2023,BPL.NS,14,2.9239766081871346
Apr-2023,BPL.NS,15,6.886792452830186
Apr-2023,BPL.NS,16,11.329170383586087
Apr-2023,BPL.NS,17,-0.33085194375517424
Apr-2023,BPL.NS,18,3.169307756463717
May-2023,BPL.NS,19,-0.8064516129032258
May-2023,BPL.NS,20,-1.482701812191113
May-2023,BPL.NS,21,-2.899751449875725
May-2023,BPL.NS,22,2.0815264527320085
May-2023,BPL.NS,23,1.8787361229718216
Jun-2023,BPL.NS,23,0.0
Jun-2023,BPL.NS,24,-3.100158982511917
Jun-2023,BPL.NS,25,0.2441008950366128
Jun-2023,BPL.NS,26,-3.89926888708367
Mar-2023,BRIGADE.NS,13,-1.6954643628509767
Mar-2023,BRIGADE.NS,14,2.0092403567207406
Apr-2023,BRIGADE.NS,15,-0.5977975878342995
Apr-2023,BRIGADE.NS,16,-1.9246435845213825
Apr-2023,BRIGADE.NS,17,-1.9653063270831155
Apr-2023,BRIGADE.NS,18,2.6065624041705
May-2023,BRIGADE.NS,19,4.623422712933752
May-2023,BRIGADE.NS,20,2.3503870115159393
May-2023,BRIGADE.NS,21,0.7424593967517401
May-2023,BRIGADE.NS,22,2.826519965854117
May-2023,BRIGADE.NS,23,2.917771883289133
Jun-2023,BRIGADE.NS,23,-0.5003072061792369
Jun-2023,BRIGADE.NS,24,-3.9074820396005023
Jun-2023,BRIGADE.NS,25,2.88444523093257
Jun-2023,BRIGADE.NS,26,-5.237137590078767
Mar-2023,BRITANNIA.NS,13,-1.0076285367689874
Mar-2023,BRITANNIA.NS,14,2.5469683257918545
Apr-2023,BRITANNIA.NS,15,-0.5607881143029231
Apr-2023,BRITANNIA.NS,16,1.6621845854551758
Apr-2023,BRITANNIA.NS,17,-0.2489282256949288
Apr-2023,BRITANNIA.NS,18,5.62630480167015
May-2023,BRITANNIA.NS,19,2.5481872291373366
May-2023,BRITANNIA.NS,20,0.39361517049409284
May-2023,BRITANNIA.NS,21,-2.828854314002829
May-2023,BRITANNIA.NS,22,2.1616154880583247
May-2023,BRITANNIA.NS,23,1.7878804436916054
Jun-2023,BRITANNIA.NS,23,0.4077449975729386
Jun-2023,BRITANNIA.NS,24,4.188912142826626
Jun-2023,BRITANNIA.NS,25,2.947808785266054
Jun-2023,BRITANNIA.NS,26,-1.0007866880433374
Mar-2023,BRNL.NS,13,-2.669039145907473
Mar-2023,BRNL.NS,14,-0.19011406844106732
Apr-2023,BRNL.NS,15,5.576208178438662
Apr-2023,BRNL.NS,16,1.0619469026548698
Apr-2023,BRNL.NS,17,6.039076376554185
Apr-2023,BRNL.NS,18,2.2260273972602813
May-2023,BRNL.NS,19,4.6979865771812035
May-2023,BRNL.NS,20,-1.2903225806451568
May-2023,BRNL.NS,21,2.2653721682847987
May-2023,BRNL.NS,22,-2.3771790808240887
May-2023,BRNL.NS,23,-0.8237232289950577
Jun-2023,BRNL.NS,23,0.3311258278145743
Jun-2023,BRNL.NS,24,3.7953795379537905
Jun-2023,BRNL.NS,25,-1.0920436817472634
Jun-2023,BRNL.NS,26,-1.5698587127158554
Mar-2023,BROOKS.NS,13,4.975124378109453
Mar-2023,BROOKS.NS,14,-11.119030648610126
Apr-2023,BROOKS.NS,15,-0.3819709702062643
Apr-2023,BROOKS.NS,16,-0.14684287812040284
Apr-2023,BROOKS.NS,17,-1.5026296018031555
Apr-2023,BROOKS.NS,18,0.0
May-2023,BROOKS.NS,19,0.23510971786834747
May-2023,BROOKS.NS,20,3.2207384131971786
May-2023,BROOKS.NS,21,-3.1832298136646022
May-2023,BROOKS.NS,22,4.288164665523157
May-2023,BROOKS.NS,23,-0.08103727714749474
Jun-2023,BROOKS.NS,23,2.1452145214521408
Jun-2023,BROOKS.NS,24,2.605863192182413
Jun-2023,BROOKS.NS,25,12.340764331210192
Jun-2023,BROOKS.NS,26,-9.623689080814309
Mar-2023,BSE.NS,13,-3.0202872122179167
Mar-2023,BSE.NS,14,4.485392168747728
Apr-2023,BSE.NS,15,0.17797552836485236
Apr-2023,BSE.NS,16,0.36057692307691813
Apr-2023,BSE.NS,17,-2.0611846387502712
Apr-2023,BSE.NS,18,14.182771044873894
May-2023,BSE.NS,19,-3.2619002465389597
May-2023,BSE.NS,20,2.584678548101152
May-2023,BSE.NS,21,-3.9666544521802822
May-2023,BSE.NS,22,1.7935092047827
May-2023,BSE.NS,23,2.8776978417266226
Jun-2023,BSE.NS,23,0.22779043280181432
Jun-2023,BSE.NS,24,-3.858158487948673
Jun-2023,BSE.NS,25,0.3243338008415187
Jun-2023,BSE.NS,26,6.988396624472575
Mar-2023,BSHSL.NS,13,4.9933520460924905
Mar-2023,BSHSL.NS,14,-1.4473331546502368
Apr-2023,BSHSL.NS,15,-0.25762129669386974
Apr-2023,BSHSL.NS,16,2.6240262402623933
Apr-2023,BSHSL.NS,17,0.6685768863419262
Apr-2023,BSHSL.NS,18,5.118273620141099
May-2023,BSHSL.NS,19,-2.1200440528634332
May-2023,BSHSL.NS,20,-3.95384831855917
May-2023,BSHSL.NS,21,-12.111622554660535
May-2023,BSHSL.NS,22,11.038738429893723
May-2023,BSHSL.NS,23,-7.649308620182407
Jun-2023,BSHSL.NS,23,1.2191358024691323
Jun-2023,BSHSL.NS,24,-1.3871571072319167
Jun-2023,BSHSL.NS,25,-1.8855761482675335
Jun-2023,BSHSL.NS,26,-5.07605820105819
Mar-2023,BSL.NS,13,0.6911057692307726
Mar-2023,BSL.NS,14,-4.738154613466331
Apr-2023,BSL.NS,15,5.766832917705735
Apr-2023,BSL.NS,16,6.874621441550572
Apr-2023,BSL.NS,17,2.154553289284688
Apr-2023,BSL.NS,18,-1.452054794520551
